date,close,close_index,RS_INDEX,sym,sector
2024-11-21,191.25,23349.9,0.05,REDINGTON,NIFTY SMALLCAP 100
2024-11-21,1550.6,23349.9,0.05,AFFLE,NIFTY SMALLCAP 100
2024-11-21,1097.5,23349.9,-0.15,FINCABLES,NIFTY SMALLCAP 100
2024-11-21,245.9,23349.9,0.21,PPLPHARMA,NIFTY SMALLCAP 100
2024-11-21,1281.55,23349.9,-0.04,BATAINDIA,NIFTY SMALLCAP 100
2024-11-21,801.95,23349.9,0.05,SHYAMMETL,NIFTY SMALLCAP 100
2024-11-21,1445.2,23349.9,-0.01,PVRINOX,NIFTY SMALLCAP 100
2024-11-21,1074.8,23349.9,-0.1,GESHIP,NIFTY SMALLCAP 100
2024-11-21,1778.15,23349.9,-0.03,CYIENT,NIFTY SMALLCAP 100
2024-11-21,51.51,23349.9,-0.05,CENTRALBK,NIFTY SMALLCAP 100
2024-11-21,3026.1,23349.9,-0.04,LALPATHLAB,NIFTY SMALLCAP 100
2024-11-21,713.7,23349.9,-0.0,ZENSARTECH,NIFTY SMALLCAP 100
2024-11-21,1258.95,23349.9,-0.02,NH,NIFTY SMALLCAP 100
2024-11-21,88.24,23349.9,-0.19,NBCC,NIFTY SMALLCAP 100
2024-11-21,1086.9,23349.9,-0.16,TITAGARH,NIFTY SMALLCAP 100
2024-11-21,41.51,23349.9,-0.09,UCOBANK,NIFTY SMALLCAP 100
2024-11-21,161.33,23349.9,-0.19,IEX,NIFTY SMALLCAP 100
2024-11-21,425.6,23349.9,-0.23,AARTIIND,NIFTY SMALLCAP 100
2024-11-21,147.44,23349.9,-0.14,WELSPUNLIV,NIFTY SMALLCAP 100
2024-11-21,428.15,23349.9,0.12,ASTERDM,NIFTY SMALLCAP 100
2024-11-21,156.23,23349.9,-0.21,RBLBANK,NIFTY SMALLCAP 100
2024-11-21,1268.3,23349.9,0.05,TEJASNET,NIFTY SMALLCAP 100
2024-11-21,1466.4,23349.9,-0.08,GLENMARK,NIFTY SMALLCAP 100
2024-11-21,273.65,23349.9,-0.13,RITES,NIFTY SMALLCAP 100
2024-11-21,1179.5,23349.9,-0.04,BRIGADE,NIFTY SMALLCAP 100
2024-11-21,170.98,23349.9,-0.04,CESC,NIFTY SMALLCAP 100
2024-11-21,1224.35,23349.9,-0.07,ARE&M,NIFTY SMALLCAP 100
2024-11-21,31.26,23349.9,-0.08,TRIDENT,NIFTY SMALLCAP 100
2024-11-21,261.5,23349.9,-0.1,HINDCOPPER,NIFTY SMALLCAP 100
2024-11-21,7241.95,23349.9,-0.03,ATUL,NIFTY SMALLCAP 100
2024-11-21,720.2,23349.9,-0.04,HAPPSTMNDS,NIFTY SMALLCAP 100
2024-11-21,66.65,23349.9,-0.22,TTML,NIFTY SMALLCAP 100
2024-11-21,2541.45,23349.9,0.15,ABREL,NIFTY SMALLCAP 100
2024-11-21,381.95,23349.9,-0.08,BLS,NIFTY SMALLCAP 100
2024-11-21,1835.8,23349.9,0.1,BLUESTARCO,NIFTY SMALLCAP 100
2024-11-21,44.79,23349.9,-0.09,NSLNISP,NIFTY SMALLCAP 100
2024-11-21,677.5,23349.9,-0.22,TANLA,NIFTY SMALLCAP 100
2024-11-21,800.2,23349.9,0.04,AEGISLOG,NIFTY SMALLCAP 100
2024-11-21,364.75,23349.9,-0.17,RAILTEL,NIFTY SMALLCAP 100
2024-11-21,1641.3,23349.9,-0.05,AAVAS,NIFTY SMALLCAP 100
2024-11-21,2311.5,23349.9,0.25,RADICO,NIFTY SMALLCAP 100
2024-11-21,332.15,23349.9,-0.18,GSPL,NIFTY SMALLCAP 100
2024-11-21,1381.65,23349.9,-0.17,GRSE,NIFTY SMALLCAP 100
2024-11-21,963.65,23349.9,0.06,RKFORGE,NIFTY SMALLCAP 100
2024-11-21,1544.35,23349.9,0.2,CDSL,NIFTY SMALLCAP 100
2024-11-21,127.34,23349.9,-0.11,HFCL,NIFTY SMALLCAP 100
2024-11-21,2719.3,23349.9,0.18,ANGELONE,NIFTY SMALLCAP 100
2024-11-21,2299.05,23349.9,-0.1,DATAPATTNS,NIFTY SMALLCAP 100
2024-11-21,6542.6,23349.9,0.54,AMBER,NIFTY SMALLCAP 100
2024-11-21,1091.7,23349.9,0.06,360ONE,NIFTY SMALLCAP 100
2024-11-21,118.55,23349.9,-0.05,ZEEL,NIFTY SMALLCAP 100
2024-11-21,9453.75,23349.9,0.11,APARINDS,NIFTY SMALLCAP 100
2024-11-21,422.95,23349.9,0.05,AADHARHFC,NIFTY SMALLCAP 100
2024-11-21,4532.85,23349.9,0.14,CAMS,NIFTY SMALLCAP 100
2024-11-21,866.05,23349.9,-0.14,PNBHOUSING,NIFTY SMALLCAP 100
2024-11-21,697.2,23349.9,-0.0,TRITURBINE,NIFTY SMALLCAP 100
2024-11-21,641.75,23349.9,-0.07,FIVESTAR,NIFTY SMALLCAP 100
2024-11-21,325.9,23349.9,-0.1,GODIGIT,NIFTY SMALLCAP 100
2024-11-21,1426.25,23349.9,-0.0,OLECTRA,NIFTY SMALLCAP 100
2024-11-21,675.5,23349.9,0.0,PRAJIND,NIFTY SMALLCAP 250
2024-11-21,1426.9,23349.9,-0.2,RAYMOND,NIFTY SMALLCAP 250
2024-11-21,528.0,23349.9,-0.08,SWANENERGY,NIFTY SMALLCAP 250
2024-11-21,4693.3,23349.9,-0.06,FINEORG,NIFTY SMALLCAP 250
2024-11-21,29.52,23349.9,-0.24,EASEMYTRIP,NIFTY SMALLCAP 250
2024-11-21,190.33,23349.9,-0.12,SPARC,NIFTY SMALLCAP 250
2024-11-21,206.29,23349.9,-0.12,SCI,NIFTY SMALLCAP 250
2024-11-21,1516.95,23349.9,-0.03,SOBHA,NIFTY SMALLCAP 250
2024-11-21,186.24,23349.9,-0.22,CASTROLIND,NIFTY SMALLCAP 250
2024-11-21,168.26,23349.9,-0.2,GPPL,NIFTY SMALLCAP 250
2024-11-21,609.65,23349.9,-0.25,AKUMS,NIFTY SMALLCAP 250
2024-11-21,271.95,23349.9,-0.06,NCC,NIFTY SMALLCAP 250
2024-11-21,1147.9,23349.9,0.33,VIJAYA,NIFTY SMALLCAP 250
2024-11-21,538.0,23349.9,-0.05,HBLPOWER,NIFTY SMALLCAP 250
2024-11-21,710.75,23349.9,0.02,CCL,NIFTY SMALLCAP 250
2024-11-21,4962.2,23349.9,-0.12,CRAFTSMAN,NIFTY SMALLCAP 250
2024-11-21,161.2,23349.9,-0.05,DEVYANI,NIFTY SMALLCAP 250
2024-11-21,2753.1,23349.9,0.03,CEATLTD,NIFTY SMALLCAP 250
2024-11-21,355.2,23349.9,-0.01,EIHOTEL,NIFTY SMALLCAP 250
2024-11-21,861.45,23349.9,-0.24,CREDITACC,NIFTY SMALLCAP 250
2024-11-21,545.4,23349.9,-0.07,BSOFT,NIFTY SMALLCAP 250
2024-11-21,914.95,23349.9,0.17,RAMCOCEM,NIFTY SMALLCAP 250
2024-11-21,498.8,23349.9,-0.09,RHIM,NIFTY SMALLCAP 250
2024-11-21,1263.95,23349.9,-0.07,SIGNATURE,NIFTY SMALLCAP 250
2024-11-21,361.35,23349.9,-0.17,TRIVENI,NIFTY SMALLCAP 250
2024-11-21,381.95,23349.9,-0.11,CROMPTON,NIFTY SMALLCAP 250
2024-11-21,3721.55,23349.9,0.01,BEML,NIFTY SMALLCAP 250
2024-11-21,321.6,23349.9,-0.06,GMDCLTD,NIFTY SMALLCAP 250
2024-11-21,663.05,23349.9,0.01,ACI,NIFTY SMALLCAP 250
2024-11-21,755.65,23349.9,0.03,SCHNEIDER,NIFTY SMALLCAP 250
2024-11-21,822.65,23349.9,0.01,CANFINHOME,NIFTY SMALLCAP 250
2024-11-21,1054.95,23349.9,0.06,PEL,NIFTY SMALLCAP 250
2024-11-21,544.85,23349.9,-0.13,GRANULES,NIFTY SMALLCAP 250
2024-11-21,38.36,23349.9,-0.13,RENUKA,NIFTY SMALLCAP 250
2024-11-21,569.2,23349.9,-0.32,CHENNPETRO,NIFTY SMALLCAP 250
2024-11-21,384.55,23349.9,-0.14,PCBL,NIFTY SMALLCAP 250
2024-11-21,1283.8,23349.9,-0.01,EMCURE,NIFTY SMALLCAP 250
2024-11-21,1080.0,23349.9,-0.12,BIRLACORPN,NIFTY SMALLCAP 250
2024-11-21,462.5,23349.9,-0.01,GRAPHITE,NIFTY SMALLCAP 250
2024-11-21,339.45,23349.9,0.17,FSL,NIFTY SMALLCAP 250
2024-11-21,448.15,23349.9,-0.05,SAREGAMA,NIFTY SMALLCAP 250
2024-11-21,7329.7,23349.9,-0.04,BLUEDART,NIFTY SMALLCAP 250
2024-11-21,469.0,23349.9,-0.28,SWSOLAR,NIFTY SMALLCAP 250
2024-11-21,5131.3,23349.9,-0.11,PFIZER,NIFTY SMALLCAP 250
2024-11-21,157.36,23349.9,-0.12,DBREALTY,NIFTY SMALLCAP 250
2024-11-21,827.05,23349.9,0.22,ABSLAMC,NIFTY SMALLCAP 250
2024-11-21,1203.35,23349.9,0.04,ACE,NIFTY SMALLCAP 250
2024-11-21,455.4,23349.9,-0.03,CHAMBLFERT,NIFTY SMALLCAP 250
2024-11-21,537.35,23349.9,-0.13,SONATSOFTW,NIFTY SMALLCAP 250
2024-11-21,150.48,23349.9,-0.14,RCF,NIFTY SMALLCAP 250
2024-11-21,1786.6,23349.9,0.01,VINATIORGA,NIFTY SMALLCAP 250
2024-11-21,191.25,23349.9,0.05,REDINGTON,NIFTY SMALLCAP 250
2024-11-21,1550.6,23349.9,0.05,AFFLE,NIFTY SMALLCAP 250
2024-11-21,1991.2,23349.9,0.15,CONCORDBIO,NIFTY SMALLCAP 250
2024-11-21,2840.6,23349.9,0.11,DOMS,NIFTY SMALLCAP 250
2024-11-21,1097.5,23349.9,-0.15,FINCABLES,NIFTY SMALLCAP 250
2024-11-21,1277.05,23349.9,-0.11,CLEAN,NIFTY SMALLCAP 250
2024-11-21,553.15,23349.9,-0.17,ELGIEQUIP,NIFTY SMALLCAP 250
2024-11-21,1069.6,23349.9,0.05,HOMEFIRST,NIFTY SMALLCAP 250
2024-11-21,1735.85,23349.9,-0.13,WHIRLPOOL,NIFTY SMALLCAP 250
2024-11-21,245.9,23349.9,0.21,PPLPHARMA,NIFTY SMALLCAP 250
2024-11-21,256.85,23349.9,-0.02,CAMPUS,NIFTY SMALLCAP 250
2024-11-21,1389.4,23349.9,-0.06,ROUTE,NIFTY SMALLCAP 250
2024-11-21,1295.15,23349.9,0.09,UTIAMC,NIFTY SMALLCAP 250
2024-11-21,508.7,23349.9,-0.02,BALRAMCHIN,NIFTY SMALLCAP 250
2024-11-21,493.4,23349.9,0.05,VIPIND,NIFTY SMALLCAP 250
2024-11-21,715.75,23349.9,-0.0,GODREJAGRO,NIFTY SMALLCAP 250
2024-11-21,255.7,23349.9,-0.11,FINPIPE,NIFTY SMALLCAP 250
2024-11-21,1281.55,23349.9,-0.04,BATAINDIA,NIFTY SMALLCAP 250
2024-11-21,801.95,23349.9,0.05,SHYAMMETL,NIFTY SMALLCAP 250
2024-11-21,190.39,23349.9,-0.1,GSFC,NIFTY SMALLCAP 250
2024-11-21,1445.2,23349.9,-0.01,PVRINOX,NIFTY SMALLCAP 250
2024-11-21,1074.8,23349.9,-0.1,GESHIP,NIFTY SMALLCAP 250
2024-11-21,555.55,23349.9,-0.12,GNFC,NIFTY SMALLCAP 250
2024-11-21,1778.15,23349.9,-0.03,CYIENT,NIFTY SMALLCAP 250
2024-11-21,51.51,23349.9,-0.05,CENTRALBK,NIFTY SMALLCAP 250
2024-11-21,481.15,23349.9,-0.03,HSCL,NIFTY SMALLCAP 250
2024-11-21,691.5,23349.9,0.08,WELCORP,NIFTY SMALLCAP 250
2024-11-21,178.08,23349.9,-0.07,ENGINERSIN,NIFTY SMALLCAP 250
2024-11-21,3026.1,23349.9,-0.04,LALPATHLAB,NIFTY SMALLCAP 250
2024-11-21,119.9,23349.9,-0.09,GAEL,NIFTY SMALLCAP 250
2024-11-21,713.7,23349.9,-0.0,ZENSARTECH,NIFTY SMALLCAP 250
2024-11-21,1942.8,23349.9,0.03,CAPLIPOINT,NIFTY SMALLCAP 250
2024-11-21,1258.95,23349.9,-0.02,NH,NIFTY SMALLCAP 250
2024-11-21,88.24,23349.9,-0.19,NBCC,NIFTY SMALLCAP 250
2024-11-21,1086.9,23349.9,-0.16,TITAGARH,NIFTY SMALLCAP 250
2024-11-21,41.51,23349.9,-0.09,UCOBANK,NIFTY SMALLCAP 250
2024-11-21,161.33,23349.9,-0.19,IEX,NIFTY SMALLCAP 250
2024-11-21,425.6,23349.9,-0.23,AARTIIND,NIFTY SMALLCAP 250
2024-11-21,1544.25,23349.9,-0.0,GRINFRA,NIFTY SMALLCAP 250
2024-11-21,181.19,23349.9,0.06,GPIL,NIFTY SMALLCAP 250
2024-11-21,186.62,23349.9,-0.07,CGCL,NIFTY SMALLCAP 250
2024-11-21,20.07,23349.9,-0.2,ALOKINDS,NIFTY SMALLCAP 250
2024-11-21,147.44,23349.9,-0.14,WELSPUNLIV,NIFTY SMALLCAP 250
2024-11-21,428.15,23349.9,0.12,ASTERDM,NIFTY SMALLCAP 250
2024-11-21,156.23,23349.9,-0.21,RBLBANK,NIFTY SMALLCAP 250
2024-11-21,1268.3,23349.9,0.05,TEJASNET,NIFTY SMALLCAP 250
2024-11-21,9174.1,23349.9,0.07,GILLETTE,NIFTY SMALLCAP 250
2024-11-21,6949.6,23349.9,-0.16,CERA,NIFTY SMALLCAP 250
2024-11-21,232.75,23349.9,-0.14,RAJESHEXPO,NIFTY SMALLCAP 250
2024-11-21,170.09,23349.9,0.08,CUB,NIFTY SMALLCAP 250
2024-11-21,1507.9,23349.9,-0.11,CHOLAHLDNG,NIFTY SMALLCAP 250
2024-11-21,1274.45,23349.9,0.13,SUVENPHAR,NIFTY SMALLCAP 250
2024-11-21,1466.4,23349.9,-0.08,GLENMARK,NIFTY SMALLCAP 250
2024-11-21,273.65,23349.9,-0.13,RITES,NIFTY SMALLCAP 250
2024-11-21,1179.5,23349.9,-0.04,BRIGADE,NIFTY SMALLCAP 250
2024-11-21,509.6,23349.9,0.02,SUMICHEM,NIFTY SMALLCAP 250
2024-11-21,1366.9,23349.9,-0.0,ERIS,NIFTY SMALLCAP 250
2024-11-21,170.98,23349.9,-0.04,CESC,NIFTY SMALLCAP 250
2024-11-21,672.5,23349.9,0.18,ANANTRAJ,NIFTY SMALLCAP 250
2024-11-21,487.75,23349.9,0.04,CHEMPLASTS,NIFTY SMALLCAP 250
2024-11-21,825.65,23349.9,0.04,EIDPARRY,NIFTY SMALLCAP 250
2024-11-21,1224.35,23349.9,-0.07,ARE&M,NIFTY SMALLCAP 250
2024-11-21,732.9,23349.9,-0.06,BIKAJI,NIFTY SMALLCAP 250
2024-11-21,640.7,23349.9,-0.15,QUESS,NIFTY SMALLCAP 250
2024-11-21,1984.45,23349.9,-0.05,BALAMINES,NIFTY SMALLCAP 250
2024-11-21,31.26,23349.9,-0.08,TRIDENT,NIFTY SMALLCAP 250
2024-11-21,261.5,23349.9,-0.1,HINDCOPPER,NIFTY SMALLCAP 250
2024-11-21,334.55,23349.9,0.03,NUVOCO,NIFTY SMALLCAP 250
2024-11-21,406.5,23349.9,0.08,HEG,NIFTY SMALLCAP 250
2024-11-21,61.48,23349.9,-0.16,RTNINDIA,NIFTY SMALLCAP 250
2024-11-21,703.45,23349.9,-0.06,WESTLIFE,NIFTY SMALLCAP 250
2024-11-21,7241.95,23349.9,-0.03,ATUL,NIFTY SMALLCAP 250
2024-11-21,1037.85,23349.9,-0.08,APLLTD,NIFTY SMALLCAP 250
2024-11-21,720.2,23349.9,-0.04,HAPPSTMNDS,NIFTY SMALLCAP 250
2024-11-21,66.65,23349.9,-0.22,TTML,NIFTY SMALLCAP 250
2024-11-21,300.95,23349.9,-0.02,SAPPHIRE,NIFTY SMALLCAP 250
2024-11-21,2541.45,23349.9,0.15,ABREL,NIFTY SMALLCAP 250
2024-11-21,381.95,23349.9,-0.08,BLS,NIFTY SMALLCAP 250
2024-11-21,1835.8,23349.9,0.1,BLUESTARCO,NIFTY SMALLCAP 250
2024-11-21,6475.8,23349.9,0.02,NUVAMA,NIFTY SMALLCAP 250
2024-11-21,1573.8,23349.9,0.32,RAINBOW,NIFTY SMALLCAP 250
2024-11-21,438.25,23349.9,-0.05,VTL,NIFTY SMALLCAP 250
2024-11-21,2589.05,23349.9,0.11,POLYMED,NIFTY SMALLCAP 250
2024-11-21,44.79,23349.9,-0.09,NSLNISP,NIFTY SMALLCAP 250
2024-11-21,677.5,23349.9,-0.22,TANLA,NIFTY SMALLCAP 250
2024-11-21,84.55,23349.9,0.09,SBFC,NIFTY SMALLCAP 250
2024-11-21,6305.45,23349.9,-0.01,ASTRAZEN,NIFTY SMALLCAP 250
2024-11-21,797.8,23349.9,-0.02,KSB,NIFTY SMALLCAP 250
2024-11-21,593.95,23349.9,-0.08,AVANTIFEED,NIFTY SMALLCAP 250
2024-11-21,1912.2,23349.9,-0.11,ALKYLAMINE,NIFTY SMALLCAP 250
2024-11-21,800.2,23349.9,0.04,AEGISLOG,NIFTY SMALLCAP 250
2024-11-21,364.75,23349.9,-0.17,RAILTEL,NIFTY SMALLCAP 250
2024-11-21,1479.7,23349.9,-0.03,TECHNOE,NIFTY SMALLCAP 250
2024-11-21,842.1,23349.9,0.02,CHALET,NIFTY SMALLCAP 250
2024-11-21,413.85,23349.9,-0.03,VGUARD,NIFTY SMALLCAP 250
2024-11-21,63.65,23349.9,-0.17,EQUITASBNK,NIFTY SMALLCAP 250
2024-11-21,1641.3,23349.9,-0.05,AAVAS,NIFTY SMALLCAP 250
2024-11-21,6076.7,23349.9,-0.11,SANOFI,NIFTY SMALLCAP 250
2024-11-21,2311.5,23349.9,0.25,RADICO,NIFTY SMALLCAP 250
2024-11-21,332.15,23349.9,-0.18,GSPL,NIFTY SMALLCAP 250
2024-11-21,506.7,23349.9,-0.05,VARROC,NIFTY SMALLCAP 250
2024-11-21,1381.65,23349.9,-0.17,GRSE,NIFTY SMALLCAP 250
2024-11-21,11942.1,23349.9,-0.1,PTCIL,NIFTY SMALLCAP 250
2024-11-21,2801.0,23349.9,0.11,NETWEB,NIFTY SMALLCAP 250
2024-11-21,963.65,23349.9,0.06,RKFORGE,NIFTY SMALLCAP 250
2024-11-21,564.85,23349.9,-0.03,ELECON,NIFTY SMALLCAP 250
2024-11-21,317.4,23349.9,0.07,APTUS,NIFTY SMALLCAP 250
2024-11-21,1544.35,23349.9,0.2,CDSL,NIFTY SMALLCAP 250
2024-11-21,1534.6,23349.9,-0.08,TBOTEK,NIFTY SMALLCAP 250
2024-11-21,1894.0,23349.9,0.25,GVT&D,NIFTY SMALLCAP 250
2024-11-21,1279.5,23349.9,0.29,DEEPAKFERT,NIFTY SMALLCAP 250
2024-11-21,127.34,23349.9,-0.11,HFCL,NIFTY SMALLCAP 250
2024-11-21,2719.3,23349.9,0.18,ANGELONE,NIFTY SMALLCAP 250
2024-11-21,2299.05,23349.9,-0.1,DATAPATTNS,NIFTY SMALLCAP 250
2024-11-21,4008.65,23349.9,0.12,ANANDRATHI,NIFTY SMALLCAP 250
2024-11-21,290.65,23349.9,-0.31,PNCINFRA,NIFTY SMALLCAP 250
2024-11-21,393.95,23349.9,0.16,USHAMART,NIFTY SMALLCAP 250
2024-11-21,32.69,23349.9,-0.18,UJJIVANSFB,NIFTY SMALLCAP 250
2024-11-21,459.5,23349.9,-0.12,CIEINDIA,NIFTY SMALLCAP 250
2024-11-21,6542.6,23349.9,0.54,AMBER,NIFTY SMALLCAP 250
2024-11-21,3314.85,23349.9,0.28,ECLERX,NIFTY SMALLCAP 250
2024-11-21,699.8,23349.9,-0.06,CENTURYPLY,NIFTY SMALLCAP 250
2024-11-21,2494.25,23349.9,0.0,BBTC,NIFTY SMALLCAP 250
2024-11-21,1091.7,23349.9,0.06,360ONE,NIFTY SMALLCAP 250
2024-11-21,118.55,23349.9,-0.05,ZEEL,NIFTY SMALLCAP 250
2024-11-21,1515.75,23349.9,0.06,RRKABEL,NIFTY SMALLCAP 250
2024-11-21,535.45,23349.9,0.35,SYRMA,NIFTY SMALLCAP 250
2024-11-21,655.25,23349.9,-0.0,ASAHIINDIA,NIFTY SMALLCAP 250
2024-11-21,180.59,23349.9,-0.05,TVSSCS,NIFTY SMALLCAP 250
2024-11-21,9453.75,23349.9,0.11,APARINDS,NIFTY SMALLCAP 250
2024-11-21,757.3,23349.9,-0.09,CELLO,NIFTY SMALLCAP 250
2024-11-21,422.95,23349.9,0.05,AADHARHFC,NIFTY SMALLCAP 250
2024-11-21,4532.85,23349.9,0.14,CAMS,NIFTY SMALLCAP 250
2024-11-21,866.05,23349.9,-0.14,PNBHOUSING,NIFTY SMALLCAP 250
2024-11-21,697.2,23349.9,-0.0,TRITURBINE,NIFTY SMALLCAP 250
2024-11-21,641.75,23349.9,-0.07,FIVESTAR,NIFTY SMALLCAP 250
2024-11-21,325.9,23349.9,-0.1,GODIGIT,NIFTY SMALLCAP 250
2024-11-21,1101.8,23349.9,0.09,NEWGEN,NIFTY SMALLCAP 250
2024-11-21,1426.25,23349.9,-0.0,OLECTRA,NIFTY SMALLCAP 250
2024-11-21,159.7,23349.9,0.06,SAMMAANCAP,NIFTY SMALLCAP 250
2024-11-21,5843.7,23349.9,-0.08,BASF,NIFTY SMALLCAP 250
2024-11-21,5852.85,23349.9,-0.09,GODFRYPHLP,NIFTY SMALLCAP 250
2024-11-21,3638.6,23349.9,0.02,RATNAMANI,NIFTY SMALLCAP 250
2024-11-21,237.7,23349.9,-0.51,HONASA,NIFTY SMALLCAP 250
2024-11-21,84.3,23349.9,0.01,NETWORK18,NIFTY SMALLCAP 250
2024-11-21,186.24,23349.9,-0.22,CASTROLIND,NIFTY SMALLCAP 50
2024-11-21,271.95,23349.9,-0.06,NCC,NIFTY SMALLCAP 50
2024-11-21,545.4,23349.9,-0.07,BSOFT,NIFTY SMALLCAP 50
2024-11-21,914.95,23349.9,0.17,RAMCOCEM,NIFTY SMALLCAP 50
2024-11-21,381.95,23349.9,-0.11,CROMPTON,NIFTY SMALLCAP 50
2024-11-21,1054.95,23349.9,0.06,PEL,NIFTY SMALLCAP 50
2024-11-21,537.35,23349.9,-0.13,SONATSOFTW,NIFTY SMALLCAP 50
2024-11-21,191.25,23349.9,0.05,REDINGTON,NIFTY SMALLCAP 50
2024-11-21,1097.5,23349.9,-0.15,FINCABLES,NIFTY SMALLCAP 50
2024-11-21,245.9,23349.9,0.21,PPLPHARMA,NIFTY SMALLCAP 50
2024-11-21,1445.2,23349.9,-0.01,PVRINOX,NIFTY SMALLCAP 50
2024-11-21,1074.8,23349.9,-0.1,GESHIP,NIFTY SMALLCAP 50
2024-11-21,1778.15,23349.9,-0.03,CYIENT,NIFTY SMALLCAP 50
2024-11-21,713.7,23349.9,-0.0,ZENSARTECH,NIFTY SMALLCAP 50
2024-11-21,1258.95,23349.9,-0.02,NH,NIFTY SMALLCAP 50
2024-11-21,88.24,23349.9,-0.19,NBCC,NIFTY SMALLCAP 50
2024-11-21,161.33,23349.9,-0.19,IEX,NIFTY SMALLCAP 50
2024-11-21,425.6,23349.9,-0.23,AARTIIND,NIFTY SMALLCAP 50
2024-11-21,156.23,23349.9,-0.21,RBLBANK,NIFTY SMALLCAP 50
2024-11-21,1268.3,23349.9,0.05,TEJASNET,NIFTY SMALLCAP 50
2024-11-21,1466.4,23349.9,-0.08,GLENMARK,NIFTY SMALLCAP 50
2024-11-21,1179.5,23349.9,-0.04,BRIGADE,NIFTY SMALLCAP 50
2024-11-21,170.98,23349.9,-0.04,CESC,NIFTY SMALLCAP 50
2024-11-21,1224.35,23349.9,-0.07,ARE&M,NIFTY SMALLCAP 50
2024-11-21,261.5,23349.9,-0.1,HINDCOPPER,NIFTY SMALLCAP 50
2024-11-21,7241.95,23349.9,-0.03,ATUL,NIFTY SMALLCAP 50
2024-11-21,2541.45,23349.9,0.15,ABREL,NIFTY SMALLCAP 50
2024-11-21,1835.8,23349.9,0.1,BLUESTARCO,NIFTY SMALLCAP 50
2024-11-21,2311.5,23349.9,0.25,RADICO,NIFTY SMALLCAP 50
2024-11-21,332.15,23349.9,-0.18,GSPL,NIFTY SMALLCAP 50
2024-11-21,963.65,23349.9,0.06,RKFORGE,NIFTY SMALLCAP 50
2024-11-21,1544.35,23349.9,0.2,CDSL,NIFTY SMALLCAP 50
2024-11-21,127.34,23349.9,-0.11,HFCL,NIFTY SMALLCAP 50
2024-11-21,2719.3,23349.9,0.18,ANGELONE,NIFTY SMALLCAP 50
2024-11-21,1091.7,23349.9,0.06,360ONE,NIFTY SMALLCAP 50
2024-11-21,118.55,23349.9,-0.05,ZEEL,NIFTY SMALLCAP 50
2024-11-21,9453.75,23349.9,0.11,APARINDS,NIFTY SMALLCAP 50
2024-11-21,4532.85,23349.9,0.14,CAMS,NIFTY SMALLCAP 50
2024-11-21,866.05,23349.9,-0.14,PNBHOUSING,NIFTY SMALLCAP 50
2024-11-21,675.5,23349.9,0.0,PRAJIND,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,4693.3,23349.9,-0.06,FINEORG,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,1516.95,23349.9,-0.03,SOBHA,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,186.24,23349.9,-0.22,CASTROLIND,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,168.26,23349.9,-0.2,GPPL,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,499.8,23349.9,-0.06,SUNTECK,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,271.95,23349.9,-0.06,NCC,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,538.0,23349.9,-0.05,HBLPOWER,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,355.2,23349.9,-0.01,EIHOTEL,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,861.45,23349.9,-0.24,CREDITACC,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,545.4,23349.9,-0.07,BSOFT,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,498.8,23349.9,-0.09,RHIM,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,361.35,23349.9,-0.17,TRIVENI,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,381.95,23349.9,-0.11,CROMPTON,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,3721.55,23349.9,0.01,BEML,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,321.6,23349.9,-0.06,GMDCLTD,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,822.65,23349.9,0.01,CANFINHOME,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,201.19,23349.9,-0.15,HUDCO,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,569.2,23349.9,-0.32,CHENNPETRO,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,384.55,23349.9,-0.14,PCBL,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,1080.0,23349.9,-0.12,BIRLACORPN,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,462.5,23349.9,-0.01,GRAPHITE,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,253.0,23349.9,0.03,NLCINDIA,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
2024-11-21,339.45,23349.9,0.17,FSL,NIFTY SMALLCAP250 MOMENTUM QUALITY 100
